id,V1_sex,V4_area_origin,V6_province,V8_age,V9_age_at_program_end,V11_criminal_record,V12_n_criminal_record,V13_n_crime_cat,V15_main_crime_cat,V16_violent_crime,V17_crime_classification,V19_committed_crime,V20_n_juvenile_records,V21_n_crime,V23_territory_of_execution,V24_finished_program,V26_finished_measure_grouped,V27_program_duration_cat,V28_days_from_crime_to_program,V29_program_duration,V115_RECID2015_recid,V10_date_of_birth_year,V10_date_of_birth_month,V22_main_crime_date_year,V22_main_crime_date_month,V30_program_start_year,V30_program_start_month,V31_program_end_month
3098,0,0,1,17,18,1,0,1,0,1,0,0,2.0,2,1,2,2,0,209.0,0,0,1991,8,2009,6,2010,1,1
927,0,0,1,17,17,1,0,1,0,1,1,0,1.0,2,1,2,2,0,118.0,25,0,1993,2,2010,4,2010,8,9
2434,0,0,1,16,16,1,0,1,0,1,1,0,1.0,2,1,2,2,0,145.0,29,0,1993,10,2010,2,2010,7,7
530,0,0,0,17,18,1,0,2,0,1,0,0,1.0,1,0,2,2,0,141.0,16,0,1991,11,2009,11,2010,3,4
611,0,0,0,16,16,1,0,0,0,1,0,0,2.0,3,0,2,2,0,116.0,1,0,1994,1,2010,5,2010,9,9
1295,0,0,2,16,16,1,0,2,0,1,0,0,2.0,1,2,2,2,0,38.0,10,0,1993,7,2010,3,2010,4,4
2794,0,0,1,17,18,1,0,2,0,1,0,0,1.0,1,1,2,2,0,135.0,2,0,1992,8,2010,4,2010,9,9
1792,1,0,3,16,16,1,0,1,0,1,0,0,2.0,2,3,7,5,0,112.0,82,0,1994,3,2010,5,2010,9,11
269,1,0,2,16,16,1,0,1,0,1,0,0,1.0,2,2,7,5,0,118.0,70,0,1993,12,2010,1,2010,5,7
2301,1,0,1,16,17,1,0,2,0,1,0,0,1.0,1,1,7,5,0,277.0,147,0,1993,5,2009,8,2010,5,9
3557,1,0,1,16,16,1,0,1,0,1,1,0,1.0,2,1,7,5,0,88.0,120,1,1993,3,2009,8,2009,11,3
4198,1,0,3,17,17,1,0,0,0,1,1,0,2.0,3,1,7,5,0,58.0,41,0,1992,12,2010,1,2010,3,4
2879,1,0,1,17,18,1,0,1,0,1,0,0,1.0,2,1,7,5,0,148.0,115,0,1991,7,2009,4,2009,9,1
1462,1,0,1,17,18,1,0,2,0,1,0,0,1.0,1,1,7,5,0,141.0,79,0,1991,10,2009,8,2010,1,4
1440,1,0,1,16,18,1,0,2,0,1,0,0,2.0,1,1,7,5,0,499.0,74,0,1992,5,2009,4,2010,9,11
3800,1,0,1,17,18,1,0,2,0,1,1,0,1.0,1,1,2,2,0,380.0,6,0,1991,7,2009,2,2010,3,3
209,1,0,2,17,18,1,0,2,0,1,0,0,1.0,1,2,2,2,0,417.0,1,0,1991,12,2009,8,2010,10,10
1770,1,0,2,17,18,1,0,2,0,1,0,0,1.0,1,2,3,3,0,319.0,103,0,1992,3,2009,4,2010,2,5
3512,1,0,1,17,18,1,0,1,0,1,1,0,2.0,2,1,2,2,0,97.0,18,0,1992,10,2010,7,2010,10,10
1557,1,0,2,17,17,1,0,2,0,1,0,0,1.0,1,2,2,2,0,102.0,8,0,1992,11,2010,7,2010,10,11
2371,0,4,1,16,16,1,0,1,0,1,0,0,1.0,2,1,2,2,0,62.0,6,0,1993,3,2009,12,2010,2,2
1746,0,4,2,17,17,1,0,2,0,1,1,0,1.0,1,2,2,2,0,102.0,21,0,1992,11,2010,1,2010,4,5
1243,1,4,2,16,16,1,0,2,0,1,0,0,1.0,1,2,7,5,0,194.0,41,0,1993,7,2009,8,2010,3,4
3823,1,4,1,16,17,1,0,2,0,1,0,0,1.0,1,1,7,5,0,109.0,50,0,1993,1,2009,8,2009,12,1
845,1,4,2,17,17,1,0,2,0,1,0,0,1.0,1,2,7,5,0,33.0,28,0,1993,1,2010,1,2010,2,3
2951,0,1,1,16,17,1,0,2,0,1,0,0,2.0,1,1,7,5,0,147.0,95,0,1993,7,2009,11,2010,4,7
3620,0,1,1,17,18,1,0,2,0,1,1,0,1.0,1,1,2,2,0,133.0,17,0,1991,12,2009,10,2010,3,3
1712,0,1,2,16,16,1,0,2,0,1,0,0,2.0,1,2,2,2,0,64.0,25,0,1993,3,2009,12,2010,2,3
2642,0,1,1,17,17,1,0,2,0,1,1,0,1.0,1,1,2,2,0,46.0,21,0,1993,1,2010,5,2010,6,7
2752,0,1,1,16,16,1,0,2,0,1,0,0,2.0,1,1,2,2,0,97.0,28,0,1993,11,2010,3,2010,6,7
3027,0,1,1,17,19,1,0,2,0,1,0,0,2.0,1,1,3,3,0,668.0,120,0,1990,11,2008,4,2010,2,6
3371,0,1,1,16,17,1,0,0,0,1,0,0,1.0,3,1,4,4,0,625.0,39,0,1992,4,2008,5,2010,2,3
2660,0,1,1,17,20,1,0,2,0,1,0,0,1.0,1,1,4,4,2,630.0,608,0,1989,4,2006,8,2008,5,1
4209,0,2,1,17,17,1,0,0,0,1,1,0,1.0,3,1,7,5,0,117.0,38,0,1993,1,2010,7,2010,11,12
393,0,2,0,16,17,1,0,2,0,1,1,0,1.0,1,0,7,5,0,193.0,13,0,1993,1,2009,10,2010,4,5
1221,0,2,3,16,17,1,0,2,0,1,1,0,1.0,1,3,7,5,0,330.0,21,0,1992,8,2009,3,2010,2,3
3000,0,2,1,17,17,1,0,1,0,1,1,0,1.0,2,1,7,5,0,91.0,110,1,1993,3,2010,4,2010,7,11
306,0,2,1,17,18,1,0,2,0,1,1,0,1.0,1,1,2,2,0,115.0,98,0,1991,9,2009,6,2009,10,1
4800,0,2,1,17,20,1,0,2,0,1,1,0,1.0,1,1,3,3,2,605.0,455,0,1990,8,2007,11,2009,7,9
3302,0,2,1,16,18,1,0,0,0,1,0,0,1.0,4,1,4,4,0,917.0,23,0,1991,7,2007,8,2010,2,3
3394,0,2,1,17,17,1,0,1,0,1,1,0,1.0,2,1,2,2,0,95.0,6,0,1993,1,2010,7,2010,10,10
2721,0,2,1,17,18,1,0,2,0,1,0,0,1.0,1,1,2,2,0,64.0,4,0,1992,6,2010,4,2010,7,7
3074,0,2,1,17,17,1,0,2,0,1,1,0,1.0,1,1,2,2,0,76.0,16,0,1992,9,2010,5,2010,7,8
3923,0,2,1,16,16,1,0,1,0,1,1,0,2.0,2,1,2,2,0,249.0,17,0,1993,5,2009,7,2010,3,3
996,0,2,2,17,18,1,0,2,0,1,1,0,1.0,1,3,2,2,0,211.0,32,0,1991,12,2009,6,2010,1,2
2861,0,2,1,17,17,1,0,2,0,1,1,0,1.0,1,1,2,2,0,92.0,9,0,1992,7,2009,12,2010,3,3
3770,0,2,1,16,17,1,0,1,0,1,1,0,1.0,2,1,2,2,0,80.0,23,0,1993,1,2009,12,2010,3,4
3767,1,2,1,16,17,1,0,2,0,1,0,0,1.0,1,1,2,2,0,200.0,54,0,1992,9,2009,8,2010,3,5
1826,1,2,3,17,18,1,0,2,0,1,1,0,1.0,1,3,2,2,0,64.0,20,0,1992,9,2010,8,2010,10,11
3415,1,2,1,16,16,1,0,2,0,1,1,0,2.0,1,1,2,2,0,123.0,0,0,1993,11,2010,6,2010,10,10
339,1,2,3,16,16,1,0,1,0,1,0,0,1.0,2,3,2,2,0,103.0,7,0,1993,9,2010,2,2010,5,5
4405,0,3,1,17,17,1,0,2,0,1,0,0,2.0,1,1,2,2,0,97.0,4,0,1993,3,2010,4,2010,7,8
4516,0,3,1,17,17,1,0,2,0,1,0,0,1.0,1,1,2,2,0,81.0,14,0,1992,2,2009,10,2010,1,1
4535,0,3,1,17,18,1,0,2,0,1,1,0,1.0,1,1,2,2,0,78.0,10,0,1991,12,2009,11,2010,2,2
3311,0,3,1,17,17,1,0,2,0,1,0,0,1.0,1,1,2,2,0,90.0,21,0,1992,3,2009,11,2010,2,2
804,0,3,2,17,17,1,0,1,0,1,0,0,1.0,2,2,2,2,0,133.0,14,0,1992,5,2009,10,2010,2,3
3227,0,0,1,15,16,1,1,1,0,1,0,0,3.0,2,1,7,5,0,123.0,89,0,1994,6,2010,5,2010,9,12
4445,0,0,1,15,15,1,1,2,0,1,1,0,3.0,1,1,2,2,0,241.0,3,0,1994,7,2009,11,2010,7,7
416,0,0,3,15,19,1,1,1,0,1,0,0,3.0,2,1,4,4,2,858.0,600,0,1991,10,2006,12,2009,4,11
2722,0,0,1,15,15,1,1,2,0,1,1,0,3.0,1,1,2,2,0,79.0,15,0,1994,8,2009,12,2010,3,3
4767,0,0,1,15,16,1,1,2,0,1,1,0,4.0,1,1,2,2,0,157.0,56,1,1994,6,2010,4,2010,9,11
241,1,0,0,14,15,1,1,2,0,1,0,0,3.0,1,0,7,5,2,132.0,413,0,1994,7,2008,11,2009,3,5
3586,0,1,1,15,20,1,1,1,0,1,0,0,4.0,2,1,4,4,2,784.0,1083,0,1989,12,2005,1,2007,3,3
4832,0,0,1,17,18,1,1,2,0,1,0,0,3.0,1,1,2,2,0,178.0,28,0,1991,11,2009,6,2009,12,1
1670,0,0,1,17,18,1,1,2,0,1,0,0,4.0,1,1,2,2,0,61.0,0,1,1992,1,2010,1,2010,3,3
662,0,0,3,16,17,1,1,1,0,1,1,0,4.0,2,3,2,2,0,71.0,20,0,1993,9,2010,8,2010,11,11
735,0,0,1,17,17,1,1,2,0,1,1,0,4.0,1,1,2,2,0,61.0,19,0,1992,12,2010,5,2010,7,8
4239,0,0,1,16,16,1,1,2,0,1,0,0,5.0,1,1,2,2,0,39.0,1,0,1993,8,2010,3,2010,5,5
2646,0,0,1,17,18,1,1,0,0,1,0,0,5.0,3,1,3,3,0,326.0,150,0,1991,8,2009,3,2010,2,7
3855,0,0,1,17,20,1,1,2,0,1,1,0,3.0,1,3,3,3,1,654.0,245,0,1990,6,2008,2,2009,12,8
785,0,0,1,17,17,1,1,1,0,1,1,0,4.0,2,1,2,2,0,65.0,2,0,1993,2,2010,2,2010,4,4
1984,1,0,1,17,17,1,1,1,0,1,1,0,4.0,2,1,2,2,0,116.0,34,0,1992,7,2009,12,2010,4,5
1,1,0,1,17,18,1,1,2,0,1,0,0,4.0,1,1,2,2,0,97.0,21,0,1992,1,2009,12,2010,3,4
1168,1,0,2,16,19,1,1,2,0,1,0,0,3.0,1,2,3,3,1,746.0,364,0,1990,10,2007,2,2009,2,2
3508,1,0,1,17,18,1,1,1,0,1,1,0,4.0,2,1,2,2,0,97.0,19,0,1992,10,2010,7,2010,10,10
318,0,1,3,16,17,1,1,1,0,1,1,0,3.0,2,3,2,2,0,39.0,30,0,1993,3,2010,2,2010,3,4
4701,0,1,1,16,19,1,1,1,0,1,1,0,3.0,2,1,9,3,1,906.0,313,0,1991,1,2007,4,2009,10,8
986,0,1,3,17,17,1,1,2,0,1,1,0,3.0,1,3,2,2,0,119.0,0,1,1993,1,2010,8,2010,12,12
4265,0,0,1,17,17,1,2,1,0,1,1,0,6.0,2,1,2,2,0,43.0,9,0,1992,10,2010,6,2010,7,8
1082,0,4,0,17,17,1,2,2,0,1,0,0,7.0,1,0,2,2,0,75.0,0,1,1992,12,2010,6,2010,9,9
4798,1,4,1,16,18,1,2,1,0,1,0,0,19.0,2,1,3,3,0,756.0,21,0,1991,10,2007,12,2010,1,2
2707,0,0,1,17,18,1,1,0,0,1,1,1,3.0,8,1,0,0,1,153.0,213,1,1991,10,2009,2,2009,7,2
3128,0,1,1,16,21,1,1,2,0,1,1,1,4.0,1,1,0,0,2,642.0,1240,1,1988,5,2004,12,2006,9,2
3438,1,0,1,15,16,1,0,0,0,1,1,1,1.0,4,1,1,1,0,321.0,178,0,1993,2,2008,9,2009,8,2
4641,0,2,1,15,18,1,0,1,0,1,0,1,1.0,2,1,1,1,0,766.0,148,0,1991,10,2007,9,2009,10,3
3124,0,0,1,17,19,1,0,2,0,1,1,1,2.0,1,1,1,1,1,388.0,359,0,1990,6,2008,1,2009,2,2
4709,1,0,1,17,20,1,0,0,0,1,1,1,1.0,3,1,1,1,2,489.0,635,0,1990,2,2007,8,2008,12,9
4659,0,0,1,15,19,1,1,2,0,1,1,1,4.0,1,1,1,1,1,1091.0,268,0,1990,9,2006,4,2009,4,1
994,0,0,0,17,18,1,1,2,0,1,1,1,3.0,1,0,1,1,0,258.0,119,0,1991,12,2009,2,2009,10,2
1131,0,1,1,17,22,1,1,1,0,1,1,1,4.0,2,1,1,1,2,424.0,1211,0,1988,11,2006,6,2007,8,12
2865,0,0,1,15,16,1,0,1,0,1,1,1,1.0,2,1,7,5,0,147.0,95,0,1994,2,2009,9,2010,2,5
3410,0,0,1,15,15,1,0,1,0,1,1,1,2.0,2,1,2,2,0,68.0,16,0,1994,9,2010,5,2010,8,8
205,0,0,3,15,16,1,0,1,0,1,1,1,1.0,2,3,7,5,0,182.0,68,0,1993,12,2009,6,2009,12,3
3437,0,0,1,15,16,1,0,1,0,1,1,1,1.0,2,1,2,2,0,144.0,20,0,1994,9,2010,5,2010,10,11
468,1,0,3,15,14,1,0,2,0,1,0,1,1.0,1,3,2,2,0,153.0,0,0,1995,9,2010,12,2010,7,7
1892,1,0,1,14,17,1,0,1,0,1,0,1,2.0,2,1,9,3,2,609.0,544,0,1992,8,2006,12,2008,8,1
2421,1,4,1,15,16,1,0,1,0,1,1,1,2.0,2,1,7,5,0,91.0,121,0,1994,7,2010,2,2010,5,9
977,0,1,2,14,18,1,0,2,0,1,0,1,2.0,1,2,4,4,2,783.0,550,0,1992,4,2007,4,2009,6,12
1799,0,1,1,15,16,1,0,2,0,1,1,1,1.0,1,1,2,2,0,67.0,31,0,1994,2,2010,1,2010,3,4
2359,0,2,1,15,16,1,0,2,0,1,0,1,1.0,1,1,4,4,0,358.0,35,0,1993,12,2009,3,2010,3,4
3434,0,2,1,15,16,1,0,1,0,1,1,1,2.0,2,1,2,2,0,143.0,22,0,1994,10,2010,5,2010,10,11
1730,0,0,1,16,21,1,0,1,0,1,1,1,1.0,2,1,3,3,1,1574.0,228,0,1989,2,2005,4,2009,7,3
4750,0,0,1,17,18,1,0,1,0,1,1,1,1.0,2,1,7,5,0,140.0,55,0,1992,9,2010,5,2010,10,11
1816,0,0,2,17,18,1,0,2,0,1,0,1,1.0,1,2,7,5,0,115.0,28,0,1992,6,2010,6,2010,9,10
174,0,0,3,17,17,1,0,1,0,1,1,1,1.0,2,3,7,5,0,42.0,49,0,1992,9,2010,1,2010,3,4
859,0,0,2,17,18,1,0,2,0,1,0,1,1.0,1,2,7,5,0,148.0,46,0,1992,8,2010,6,2010,11,12
3693,0,0,1,17,17,1,0,2,0,1,1,1,2.0,1,1,7,5,0,101.0,16,0,1992,9,2010,1,2010,4,5
418,0,0,1,16,18,1,0,1,0,1,1,1,1.0,2,1,7,5,0,309.0,96,1,1991,12,2008,11,2009,10,1
3333,0,0,1,17,18,1,0,2,0,1,0,1,2.0,1,1,7,5,0,77.0,20,1,1992,8,2010,7,2010,10,10
4676,0,0,1,17,18,1,0,1,0,1,1,1,2.0,2,1,7,5,0,181.0,96,0,1991,8,2009,4,2009,10,1
2908,0,0,1,17,18,1,0,1,0,1,1,1,1.0,2,1,7,5,0,140.0,117,0,1991,11,2009,7,2009,12,4
2021,0,0,1,16,17,1,0,2,0,1,0,1,1.0,1,1,7,5,0,206.0,23,1,1992,12,2009,11,2010,6,7
751,0,0,3,17,17,1,0,2,0,1,1,1,1.0,1,3,2,2,0,202.0,15,0,1993,2,2010,2,2010,9,9
869,0,0,2,17,17,1,0,0,0,1,1,1,1.0,3,2,2,2,0,34.0,11,0,1993,2,2010,3,2010,4,5
4716,0,0,1,17,17,1,0,1,0,1,1,1,1.0,2,1,2,2,0,72.0,25,0,1992,12,2010,1,2010,3,4
1045,0,0,0,17,17,1,0,1,0,1,0,1,2.0,2,0,2,2,0,160.0,24,0,1992,4,2009,9,2010,2,3
3155,0,0,1,17,17,1,0,2,0,1,0,1,1.0,1,1,2,2,0,180.0,17,0,1993,1,2010,4,2010,9,10
2199,0,0,1,17,19,1,0,1,0,1,0,1,1.0,2,1,4,4,0,492.0,41,0,1990,11,2008,7,2009,12,1
4296,0,0,1,16,18,1,0,1,0,1,0,1,1.0,2,1,4,4,0,534.0,88,0,1991,9,2008,6,2009,12,3
120,0,0,3,17,18,1,0,0,0,1,0,1,1.0,3,3,2,2,0,135.0,18,0,1992,2,2010,2,2010,6,7
899,0,0,0,17,18,1,0,0,0,1,0,1,1.0,4,0,2,2,0,219.0,9,0,1991,12,2009,7,2010,2,3
142,1,0,2,16,16,1,0,0,0,1,0,1,1.0,3,2,7,5,0,73.0,36,0,1993,8,2009,12,2010,2,3
1322,1,0,1,17,18,1,0,2,0,1,1,1,1.0,1,1,7,5,0,61.0,9,1,1992,1,2010,1,2010,3,3
3827,1,0,1,16,17,1,0,2,0,1,1,1,1.0,1,1,7,5,0,232.0,116,0,1993,2,2009,11,2010,6,10
1688,0,4,3,17,17,1,0,1,0,1,1,1,2.0,2,3,7,5,0,182.0,68,0,1992,3,2009,6,2009,12,3
3120,0,1,1,16,17,1,0,1,0,1,1,1,1.0,2,1,2,2,0,218.0,8,0,1992,10,2009,7,2010,2,2
1133,0,1,3,17,17,1,0,1,0,1,0,1,2.0,2,3,2,2,0,160.0,1,0,1992,9,2010,1,2010,6,6
390,0,2,3,17,17,1,0,2,0,1,1,1,1.0,1,3,7,5,0,19.0,17,1,1993,1,2010,8,2010,9,9
3342,0,2,1,17,17,1,0,2,0,1,1,1,1.0,1,1,2,2,0,81.0,18,0,1993,5,2010,6,2010,9,9
2247,0,2,1,16,16,1,0,2,0,1,0,1,2.0,1,1,2,2,0,51.0,0,0,1993,10,2010,6,2010,7,7
4601,1,2,1,17,18,1,0,1,0,1,0,1,1.0,2,1,4,4,0,624.0,69,0,1991,8,2008,9,2010,6,8
1271,0,0,1,15,16,1,1,1,0,1,1,1,3.0,2,1,2,2,0,135.0,6,0,1994,6,2010,5,2010,9,9
1525,0,0,0,15,15,1,1,1,0,1,0,1,3.0,2,0,2,2,0,5.0,0,1,1994,8,2010,5,2010,5,5
287,0,0,3,17,18,1,1,2,0,1,0,1,4.0,1,3,7,5,0,61.0,55,0,1992,7,2010,3,2010,5,7
2852,0,0,1,16,17,1,1,1,0,1,1,1,3.0,2,1,2,2,0,145.0,15,0,1993,6,2010,4,2010,9,9
2494,0,1,1,17,17,1,1,0,0,1,1,1,4.0,3,1,2,2,0,199.0,28,0,1992,6,2009,8,2010,3,4
2715,0,1,1,17,17,1,1,1,0,1,1,1,3.0,2,1,2,2,0,59.0,28,0,1992,7,2010,3,2010,5,6
420,0,2,0,17,17,1,1,1,0,1,0,1,3.0,2,0,2,2,0,9.0,12,0,1992,10,2010,5,2010,5,6
933,0,2,0,17,17,1,1,1,0,1,0,1,3.0,2,0,2,2,0,9.0,13,0,1993,1,2010,5,2010,5,6
1618,1,0,1,17,17,1,2,1,0,1,1,1,7.0,2,1,2,2,0,241.0,0,0,1992,9,2009,10,2010,6,6
4410,0,0,1,16,18,1,0,0,0,1,1,2,1.0,3,1,0,0,2,18.0,544,0,1991,10,2008,8,2008,8,2
4064,0,0,1,16,19,1,1,0,0,1,1,2,5.0,3,1,0,0,1,916.0,220,1,1990,9,2007,1,2009,7,2
11,1,0,3,15,16,1,0,2,0,1,1,2,1.0,1,3,1,1,0,183.0,98,0,1993,7,2009,4,2009,10,1
2795,0,0,1,17,19,1,0,0,0,1,1,2,1.0,3,2,1,1,1,575.0,363,0,1990,4,2007,6,2009,1,1
4721,0,0,1,17,18,1,0,1,0,1,1,2,1.0,2,1,1,1,0,466.0,51,0,1991,6,2008,10,2010,1,3
1470,0,1,3,17,18,1,0,0,0,1,1,2,2.0,4,3,1,1,1,133.0,227,0,1991,7,2009,2,2009,7,2
457,0,0,2,15,18,1,1,1,0,1,1,2,3.0,2,2,1,1,2,708.0,392,0,1991,11,2007,2,2009,1,2
1882,0,0,1,17,22,1,1,2,0,1,1,2,3.0,1,1,1,1,2,616.0,1199,0,1987,5,2005,2,2006,11,2
3853,0,0,1,15,15,1,0,0,0,1,1,2,2.0,3,1,7,5,0,71.0,85,0,1994,5,2009,9,2009,11,2
1609,0,0,1,15,15,1,0,2,0,1,1,2,1.0,1,1,2,2,0,78.0,21,0,1994,6,2010,2,2010,4,5
1970,1,0,2,15,16,1,0,2,0,1,1,2,1.0,1,2,4,4,0,380.0,118,0,1993,7,2008,9,2009,10,2
2570,0,2,1,14,15,1,0,2,0,1,1,2,2.0,1,1,2,2,0,174.0,12,0,1995,5,2010,2,2010,8,8
3035,0,0,1,17,17,1,0,1,0,1,1,2,1.0,2,1,7,5,0,80.0,141,0,1992,5,2009,6,2009,9,2
2740,0,0,1,17,18,1,0,2,0,1,1,2,2.0,1,1,2,2,0,93.0,11,0,1992,3,2009,12,2010,3,3
2881,0,0,1,17,17,1,0,2,0,1,1,2,1.0,1,1,2,2,0,41.0,26,0,1993,2,2010,5,2010,7,8
1579,0,4,2,17,17,1,0,2,0,1,1,2,1.0,1,2,2,2,0,137.0,9,0,1992,4,2009,9,2010,1,1
1817,0,2,2,17,17,1,0,2,0,1,1,2,2.0,1,2,2,2,0,36.0,22,0,1992,6,2010,2,2010,3,4
2133,0,0,2,17,18,1,1,0,0,1,1,2,5.0,3,2,2,2,0,86.0,58,0,1991,9,2009,9,2009,12,1
1593,0,0,3,17,19,1,2,2,0,1,1,2,9.0,1,3,3,3,0,553.0,153,0,1990,7,2008,3,2009,9,2
3637,0,4,1,15,20,1,1,0,0,1,1,3,4.0,5,1,0,0,2,179.0,1473,0,1989,11,2005,8,2006,2,2
4591,0,2,1,15,20,1,1,0,0,1,1,3,3.0,7,1,0,0,0,1843.0,72,1,1989,6,2004,12,2009,12,3
1534,0,0,3,16,19,1,2,0,0,1,1,3,18.0,5,3,0,0,2,151.0,986,0,1990,8,2007,5,2007,10,6
4069,0,3,1,15,19,1,0,2,0,1,1,3,2.0,1,1,1,1,2,356.0,962,0,1990,7,2006,5,2007,5,1
2580,1,0,1,17,21,1,0,2,0,1,1,3,2.0,1,1,1,1,2,330.0,1103,0,1989,4,2006,10,2007,9,9
1277,0,2,2,16,20,1,0,1,0,1,1,3,2.0,2,2,1,1,1,1120.0,238,0,1989,11,2006,5,2009,5,1
3121,0,1,1,15,19,1,1,2,0,1,1,3,4.0,1,1,1,1,2,688.0,593,0,1991,6,2007,3,2009,1,9
2568,0,0,1,15,17,1,0,1,0,1,1,3,2.0,2,1,3,3,1,290.0,241,0,1993,6,2009,2,2009,12,8
3996,0,0,1,15,16,1,0,0,0,1,1,3,1.0,4,1,2,2,0,320.0,27,0,1993,9,2009,6,2010,4,5
2263,0,0,1,15,16,1,0,0,0,1,1,3,1.0,3,1,2,2,0,57.0,28,0,1994,6,2010,3,2010,5,6
1214,1,0,2,14,15,1,0,1,0,1,1,3,1.0,2,2,7,5,0,99.0,142,0,1995,5,2010,4,2010,8,12
4115,1,4,1,15,18,1,0,1,0,1,1,3,1.0,2,1,13,3,1,609.0,343,0,1991,8,2007,7,2009,3,3
3109,0,1,1,15,16,1,0,2,0,1,1,3,1.0,1,1,2,2,0,371.0,28,0,1993,3,2008,12,2009,12,1
2775,0,0,1,16,17,1,0,1,0,1,1,3,1.0,2,1,7,5,0,45.0,55,0,1993,11,2010,9,2010,10,12
3725,0,0,1,17,18,1,0,2,0,1,0,3,1.0,1,1,7,5,0,119.0,109,1,1991,10,2009,6,2009,10,2
3712,0,0,3,17,17,1,0,1,0,1,1,3,1.0,2,1,2,2,0,159.0,20,0,1992,3,2009,8,2010,1,2
4542,0,4,1,17,18,1,0,2,0,1,1,3,1.0,1,1,2,2,0,177.0,20,0,1992,6,2009,12,2010,5,6
4207,0,1,1,16,17,1,0,1,0,1,1,3,2.0,2,1,7,5,0,244.0,42,0,1992,12,2009,6,2010,2,3
2476,0,1,1,17,17,1,0,0,0,1,1,3,2.0,3,1,2,2,0,88.0,22,0,1992,9,2010,5,2010,8,9
1242,0,2,1,16,16,1,0,1,0,1,0,3,1.0,2,1,7,5,0,60.0,56,1,1993,8,2010,1,2010,3,5
4360,0,2,1,16,17,1,0,1,0,1,1,3,2.0,2,1,7,5,0,81.0,52,1,1993,1,2009,12,2010,2,4
858,0,2,0,17,19,1,0,1,0,1,1,3,1.0,2,0,4,4,0,523.0,160,1,1990,12,2008,8,2010,1,6
2558,0,2,1,16,17,1,0,2,0,1,1,3,2.0,1,1,2,2,0,152.0,13,0,1993,7,2010,7,2010,12,12
4563,0,1,1,14,15,1,1,1,0,1,1,3,5.0,2,1,2,2,0,69.0,13,0,1995,3,2010,2,2010,4,5
4582,0,0,1,16,17,1,1,2,0,1,1,3,5.0,1,1,7,5,0,124.0,109,0,1992,10,2009,5,2009,10,1
1548,0,0,1,17,18,1,1,1,0,1,1,3,3.0,2,1,2,2,0,171.0,2,0,1992,1,2009,8,2010,2,2
4656,0,2,1,17,17,1,1,1,0,1,1,3,3.0,2,1,7,5,0,66.0,93,0,1992,10,2009,12,2010,2,5
3597,0,2,1,17,17,1,1,2,0,1,1,3,3.0,1,1,2,2,0,73.0,29,0,1992,8,2010,2,2010,4,5
1483,0,0,2,17,18,1,2,0,0,1,1,3,16.0,4,2,2,2,0,38.0,17,0,1992,1,2010,1,2010,2,3
752,0,0,1,16,18,1,2,1,0,1,1,3,6.0,2,1,10,3,0,563.0,117,0,1992,4,2008,9,2010,3,7
507,0,2,1,17,21,1,0,0,0,1,1,4,1.0,3,1,1,1,2,584.0,1018,0,1988,8,2005,12,2007,8,5
183,0,0,1,15,18,1,0,2,0,1,1,4,1.0,1,1,2,2,0,1160.0,13,0,1991,7,2006,12,2010,2,3
2719,0,0,1,15,16,1,0,2,0,1,1,4,1.0,1,1,7,5,1,103.0,230,0,1993,9,2009,6,2009,9,5
1805,0,3,3,15,17,1,0,2,0,1,1,4,1.0,1,3,5,3,0,545.0,178,0,1993,8,2008,11,2010,5,11
374,0,0,3,16,18,1,0,1,0,1,1,4,2.0,2,3,13,3,0,699.0,59,0,1991,2,2008,1,2009,11,1
3990,0,0,1,17,18,1,0,2,0,1,1,4,1.0,1,1,2,2,0,200.0,5,0,1991,7,2009,7,2010,2,2
2649,0,1,1,17,17,1,0,1,0,1,1,4,1.0,2,1,2,2,0,89.0,104,0,1992,9,2009,11,2010,2,5
3627,1,4,1,15,15,1,0,0,0,1,1,2,1.0,3,1,2,2,0,64.0,48,0,1994,11,2010,4,2010,7,8
3001,0,0,1,16,16,1,1,2,0,1,1,2,3.0,1,1,2,2,0,58.0,0,0,1994,2,2010,5,2010,7,7
969,0,0,2,17,19,1,0,2,0,1,0,20,1.0,1,2,4,4,1,644.0,199,0,1990,9,2007,9,2009,6,1
4722,0,0,2,16,21,1,0,2,0,1,1,20,1.0,1,1,9,3,2,1212.0,480,0,1989,5,2005,11,2009,3,7
4178,0,2,1,16,17,1,0,2,0,1,1,20,1.0,1,1,2,2,0,278.0,17,0,1992,5,2009,5,2010,2,2
3490,0,1,1,14,21,1,0,2,1,1,1,5,1.0,1,1,0,0,2,204.0,2137,0,1988,9,2003,9,2004,4,2
4351,0,2,1,15,19,1,0,0,1,1,1,5,1.0,3,1,0,0,0,1250.0,24,0,1990,12,2006,9,2010,2,3
1246,0,0,3,15,17,1,0,2,1,1,1,5,1.0,1,3,1,1,1,424.0,185,0,1993,5,2008,10,2009,12,6
1010,0,0,1,15,17,1,0,2,1,1,1,5,1.0,1,1,1,1,2,395.0,398,0,1992,7,2007,11,2008,12,1
4434,1,0,3,15,18,1,0,0,1,1,1,5,1.0,3,1,1,1,2,504.0,496,0,1991,12,2007,9,2009,1,6
4592,0,4,1,14,16,1,0,2,1,1,1,5,1.0,1,1,1,1,2,348.0,544,0,1993,5,2007,11,2008,10,4
2142,0,1,1,15,18,1,0,1,1,1,1,5,1.0,2,1,1,1,2,369.0,735,1,1992,1,2007,1,2008,1,1
